corridor,median_delay_ratio
IND110095AAB → IND000000ACB,1.4666666666666666
IND303008AAB → IND303338AAB,1.4666666666666666
IND110044AAB → IND110030AAD,1.4666666666666666
IND262001AAA → IND244901AAB,1.4666666666666666
IND591304AAA → IND586101AAB,1.4664011946241913
IND305624AAA → IND305404AAA,1.4660714285714285
IND403726AAB → IND403601AAA,1.4642857142857144
IND480001AAA → IND480661AAA,1.4638655462184875
IND421802AAA → IND411033AAA,1.4629629629629628
IND505001AAB → IND504208AAB,1.4628415300546447
IND532222AAA → IND761200AAA,1.4622881355932202
IND147001AAD → IND147201AAA,1.4615384615384617
IND160102AAD → IND160002AAD,1.4611111111111112
IND683511AAA → IND680012AAA,1.4594594594594594
IND131028AAB → IND248001AAA,1.4589539887454483
IND518206AAA → IND518002AAA,1.457142857142857
IND471001AAA → IND472001AAA,1.4557571269900036
IND000000ACB → IND110064AAA,1.4555335968379448
IND580028AAA → IND581402AAA,1.4549430599108764
IND000000ADM → IND683511AAA,1.4545454545454546
IND503185AAA → IND503187AAA,1.4545454545454546
IND506001AAC → IND505467AAA,1.4545454545454546
IND414001AAA → IND414302AAB,1.4533248081841432
IND403702AAA → IND581314AAA,1.4516129032258065
IND508116AAA → IND508223AAA,1.4516129032258065
IND826004AAA → IND814112AAA,1.4510567296996664
IND585211AAA → IND585222AAA,1.45
IND621010AAA → IND621212AAA,1.4491666666666667
IND689645AAA → IND691551AAA,1.4491666666666667
IND302014AAA → IND301001AAB,1.449000370233247
IND680012AAA → IND679303AAA,1.4482758620689655
IND673506AAA → IND670643AAA,1.4479166666666665
IND110043AAA → IND110078AAA,1.4472222222222222
IND384205AAA → IND382715AAA,1.4471153846153846
IND332001AAB → IND333042AAA,1.4460847240051349
IND522647AAA → IND523201AAA,1.4458064516129032
IND344001AAA → IND345021AAA,1.4444444444444444
IND160002AAC → IND140603AAA,1.4444444444444444
IND515801AAA → IND515865AAB,1.4444444444444444
IND584123AAA → IND584128AAA,1.4444444444444444
IND560099AAB → IND560048AAB,1.4435483870967742
IND110037AAM → IND250002AAC,1.4419642857142856
IND671323AAD → IND000000ACO,1.4419642857142856
IND518002AAA → IND562132AAA,1.4417177914110428
IND563101AAB → IND563125AAB,1.4415584415584415
IND160102AAC → IND160002AAC,1.4408045977011494
IND685514AAA → IND625008AAA,1.4404761904761905
IND491001AAA → IND494334AAB,1.439252336448598
IND562132AAA → IND518002AAA,1.4389429070057342
IND505209AAA → IND504201AAA,1.438423645320197
IND395010AAB → IND395023AAA,1.4375
IND628801AAA → IND628204AAA,1.4375
IND142026AAA → IND141109AAA,1.436904761904762
IND263153AAB → IND244715AAA,1.435897435897436
IND201001AAC → IND110037AAM,1.4356060606060606
IND484001AAA → IND484446AAA,1.435441370223979
IND303702AAB → IND332404AAA,1.4352941176470588
IND573201AAB → IND572201AAB,1.434782608695652
IND263601AAA → IND263153AAB,1.4342105263157894
IND141115AAA → IND000000ACA,1.4333333333333333
IND207001AAA → IND207302AAA,1.4333333333333333
IND202001AAB → IND207123AAA,1.4321946169772257
IND504296AAA → IND504208AAB,1.4318181818181819
IND624001AAA → IND624619AAA,1.4316770186335404
IND503111AAC → IND505001AAB,1.429897567221511
IND246725AAB → IND246701AAA,1.4285714285714286
IND282002AAD → IND474003AAA,1.4285714285714286
IND465683AAA → IND465001AAA,1.4285714285714286
IND277303AAC → IND277211AAA,1.4283333333333332
IND160003AAA → IND160002AAC,1.4268115942028985
IND585307AAB → IND585222AAA,1.42674253200569
IND152026AAA → IND152116AAA,1.4252657911194495
IND342005AAD → IND344022AAB,1.424924924924925
IND507002AAA → IND507117AAB,1.4242424242424243
IND184104AAA → IND181152AAB,1.4240816326530612
IND140118AAA → IND160002AAC,1.42
IND321606AAA → IND321001AAA,1.41890440386681
IND641664AAA → IND638657AAA,1.418859649122807
IND501359AAE → IND509358AAA,1.417420814479638
IND581320AAA → IND581334AAA,1.4173684210526316
IND689101AAA → IND690548AAA,1.4166666666666667
IND584101AAA → IND509124AAA,1.41663807890223
IND505001AAB → IND503111AAC,1.4152777777777779
IND756100AAC → IND756045AAB,1.4147286821705427
IND560083AAB → IND562132AAA,1.4142156862745099
IND560300AAB → IND563125AAB,1.4134295227524971
IND411033AAA → IND413002AAA,1.413322671319182
IND842003AAB → IND487001AAB,1.4118683901292597
IND603001AAA → IND603301AAA,1.411764705882353
IND505325AAA → IND505327AAA,1.411764705882353
IND246444AAB → IND246424AAA,1.4090909090909092
IND600056AAB → IND605010AAB,1.4087396749267254
IND480001AAA → IND481661AAA,1.4087235228539576
IND332713AAA → IND332709AAA,1.4076246334310851
IND560083AAB → IND560058AAD,1.4074074074074074
IND423109AAA → IND413709AAA,1.4074074074074074
IND184104AAA → IND184121AAA,1.4065476190476192
IND590016AAA → IND591302AAB,1.4061059907834101
IND423105AAA → IND423301AAB,1.4059561128526645
IND396321AAA → IND396001AAA,1.4058823529411764
IND140401AAA → IND147301AAA,1.4057971014492754
IND147101AAA → IND147105AAA,1.403985507246377
IND508277AAB → IND508223AAA,1.4038461538461537
IND518124AAA → IND518002AAA,1.4035087719298245
IND501359AAE → IND503111AAC,1.403241412675375
IND635001AAA → IND636705AAB,1.402972027972028
IND518002AAA → IND518501AAA,1.4022198731501057
IND577522AAA → IND562132AAA,1.402127659574468
IND000000ACB → IND201301AAF,1.4010741510741511
IND465001AAA → IND465333AAA,1.3955665024630541
IND523230AAA → IND523105AAA,1.3953488372093024
IND581402AAA → IND577201AAA,1.394894894894895
IND000000ACB → IND122001AAA,1.3944444444444444
IND585104AAA → IND585307AAB,1.3943452380952381
IND302014AAB → IND303303AAA,1.3928571428571428
IND144601AAA → IND144040AAA,1.3924682395644283
IND148023AAA → IND148001AAA,1.3908045977011494
IND638657AAA → IND638701AAA,1.3888888888888888
IND505001AAB → IND505302AAB,1.3888888888888888
IND683511AAA → IND000000ADM,1.3875
IND641001AAA → IND641062AAD,1.3875
IND136118AAA → IND136128AAA,1.3869047619047619
IND242307AAB → IND242221AAA,1.386178861788618
IND814101AAB → IND816107AAA,1.3846153846153846
IND630561AAA → IND623701AAA,1.3846153846153846
IND585222AAA → IND585211AAA,1.3846153846153846
IND622407AAA → IND622001AAA,1.3846153846153846
IND641654AAA → IND641664AAA,1.3846153846153846
IND584101AAA → IND584123AAA,1.3818849449204407
IND480886AAA → IND480661AAA,1.3816526610644257
IND327001AAB → IND312605AAB,1.381578947368421
IND676306AAA → IND676509AAA,1.380952380952381
IND151001AAA → IND151103AAA,1.380952380952381
IND413501AAA → IND413401AAA,1.380952380952381
IND362001AAA → IND360575AAA,1.3803496081977094
IND244715AAA → IND263401AAA,1.380327868852459
IND591201AAA → IND591304AAA,1.38
IND624001AAA → IND625008AAA,1.38
IND562132AAA → IND560060AAB,1.3793103448275863
IND403726AAB → IND403002AAA,1.3791666666666667
IND360311AAA → IND360050AAA,1.3777777777777778
IND573103AAA → IND577116AAA,1.3774928774928776
IND625532AAA → IND625531AAA,1.3774703557312251
IND344022AAB → IND344001AAA,1.3764705882352941
IND244901AAB → IND246725AAB,1.37627197039778
IND562132AAA → IND560083AAB,1.375
IND160002AAC → IND174103AAA,1.3725490196078431
IND147105AAA → IND147101AAA,1.3706293706293706
IND184121AAA → IND181152AAB,1.3696236559139785
IND505327AAA → IND505425AAA,1.368421052631579
IND332404AAA → IND332001AAB,1.368421052631579
IND160002AAC → IND174307AAA,1.36810806218673
IND642001AAA → IND641062AAD,1.3675324675324676
IND152024AAA → IND152123AAA,1.3666666666666667
IND630002AAA → IND622407AAA,1.366600790513834
IND305404AAA → IND305601AAC,1.365925925925926
IND480334AAA → IND480106AAA,1.363756613756614
IND689101AAA → IND689650AAA,1.3636363636363635
IND627005AAA → IND628801AAA,1.3636363636363635
IND474003AAA → IND473551AAA,1.3584905660377358
IND335524AAA → IND335523AAB,1.357076780758557
IND854334AAA → IND854335AAA,1.3563218390804597
IND732123AAC → IND732139AAA,1.3550420168067228
IND363641AAA → IND360002AAB,1.3529411764705883
IND518222AAA → IND518002AAA,1.3513513513513513
IND201301AAF → IND201301AAL,1.3511904761904763
IND683572AAA → IND680307AAA,1.3484848484848484
IND307001AAA → IND306902AAA,1.3482905982905984
IND203131AAA → IND203135AAA,1.3480769230769232
IND606803AAA → IND606801AAB,1.3478260869565217
IND735224AAA → IND736146AAA,1.3475177304964538
IND263139AAA → IND263153AAB,1.3472222222222223
IND458001AAB → IND458990AAA,1.3452380952380953
IND757041AAA → IND756019AAA,1.3448275862068966
IND691001AAB → IND695012AAA,1.34375
IND244901AAB → IND244221AAA,1.3435314685314685
IND321001AAB → IND321001AAA,1.3426724137931034
IND110064AAA → IND000000ACB,1.3414634146341464
IND184121AAA → IND181152AAA,1.3413461538461537
IND562132AAA → IND515004AAA,1.339804994868286
IND176303AAA → IND176310AAA,1.335704291044776
IND209625AAA → IND241124AAB,1.3333333333333333
IND282002AAD → IND281004AAA,1.3333333333333333
IND110077AAA → IND110043AAA,1.3333333333333333
IND303301AAB → IND303303AAA,1.3333333333333333
IND000000ACT → IND131028AAB,1.3333333333333333
IND854334AAA → IND852118AAA,1.3333333333333333
IND571432AAB → IND571426AAA,1.3333333333333333
IND209721AAB → IND209625AAA,1.3333333333333333
IND000000ACB → IND110052AAA,1.3333333333333333
IND531116AAA → IND531001AAA,1.3333333333333333
IND470113AAA → IND470227AAB,1.3333333333333333
IND509001AAA → IND509203AAA,1.3333333333333333
IND723131AAA → IND722140AAA,1.333165322580645
IND345001AAA → IND345021AAA,1.3305958747135218
IND504293AAA → IND504208AAB,1.3295454545454546
IND415003AAA → IND411033AAA,1.3292857142857142
IND560099AAB → IND515004AAA,1.3285714285714285
IND632006AAA → IND635802AAB,1.3255813953488371
IND464001AAA → IND464221AAA,1.3254643962848296
IND425109AAA → IND424201AAA,1.3250000000000002
IND641062AAD → IND642126AAA,1.324653312788906
IND686028AAB → IND689101AAA,1.3245614035087718
IND636705AAB → IND635001AAA,1.3232739904472428
IND733202AAB → IND733210AAA,1.3225806451612903
IND842001AAA → IND843329AAB,1.3225806451612903
IND473226AAA → IND473001AAA,1.3205128205128205
IND246001AAA → IND249201AAA,1.3198924731182795
IND756019AAA → IND756029AAA,1.3157894736842106
IND683511AAA → IND68004AAA,1.3138461538461539
IND480661AAA → IND481661AAA,1.3111111111111111
IND636102AAA → IND605601AAA,1.3103448275862069
IND302014AAB → IND303301AAB,1.3095238095238095
IND285001AAD → IND285205AAB,1.3077651515151514
IND638501AAB → IND641062AAD,1.305084745762712
IND732139AAA → IND732123AAC,1.304953560371517
IND560099AAB → IND560060AAB,1.303030303030303
IND691001AAB → IND683511AAA,1.303030303030303
IND122001AAA → IND122101AAC,1.3028846153846154
IND181152AAA → IND184121AAA,1.3024193548387095
IND147001AAB → IND147201AAA,1.301994301994302
IND203396AAB → IND203390AAA,1.3009049773755657
IND560058AAB → IND560060AAB,1.3009049773755657
IND642126AAA → IND642001AAA,1.3
IND561207AAB → IND562108AAA,1.3
IND335803AAA → IND335804AAD,1.3
IND695572AAB → IND695541AAA,1.297979797979798
IND383315AAC → IND384205AAA,1.296875
IND637211AAA → IND636402AAA,1.2958333333333334
IND243301AAB → IND244901AAB,1.2941176470588236
IND505001AAA → IND505302AAB,1.2941176470588236
IND581303AAA → IND581400AAB,1.2932372505543237
IND151506AAA → IND151001AAA,1.2923850574712645
IND272155AAA → IND272001AAA,1.2916666666666667
IND600056AAB → IND605601AAA,1.2899159663865547
IND695614AAA → IND695609AAA,1.2894736842105263
IND333001AAA → IND333028AAA,1.2891891891891891
IND474003AAA → IND328001AAA,1.2884615384615385
IND756019AAA → IND757041AAA,1.2869791666666668
IND854334AAA → IND852118A1B,1.2857142857142858
IND335513AAA → IND335803AAA,1.2857142857142858
IND209304AAA → IND209206AAB,1.2857142857142858
IND465333A1B → IND462022AAA,1.2855969331872945
IND345021AAA → IND342301AAA,1.284313725490196
IND784101AAA → IND790114AAA,1.28125
IND140901AAA → IND160002AAC,1.2778327560613558
IND560058AAB → IND560099AAB,1.2777777777777777
IND424006AAA → IND423106AAA,1.2758620689655173
IND571313AAB → IND571440AAA,1.2734767025089606
IND110044AAB → IND131028AAB,1.2732780612244898
IND691001AAB → IND691506AAA,1.2727272727272727
IND361335AAA → IND360002AAB,1.2727272727272727
IND560060AAB → IND560099AAB,1.2727272727272727
IND382421AAA → IND382721AAA,1.2727272727272727
IND636016AAA → IND636402AAA,1.272461814914645
IND623704AAA → IND626607AAB,1.271780303030303
IND385340AAB → IND384205AAA,1.2717627401837928
IND712410AAC → IND712406AAA,1.267650834403081
IND502110AAA → IND502313AAA,1.266798418972332
IND673305AAA → IND673104AAA,1.266798418972332
IND152116AAA → IND152107AAA,1.2666666666666666
IND484001AAA → IND484224AAA,1.2666666666666666
IND332001AAB → IND333001AAA,1.2666666666666666
IND243301AAB → IND244901AAC,1.2666666666666666
IND177101AAA → IND176001AAB,1.2657250470809793
IND415003AAA → IND412803AAB,1.2645348837209303
IND506343AAA → IND506169AAB,1.2642276422764227
IND147301AAA → IND140401AAA,1.2619047619047619
IND815353AAA → IND814112AAA,1.2564102564102564
IND781005AAA → IND781018AAB,1.2547092547092547
IND614804AAA → IND614616AAA,1.2546296296296298
IND147001AAD → IND148023AAA,1.253968253968254
IND625531AAA → IND625516AAA,1.253384912959381
IND508206AAA → IND507159AAA,1.25
IND403726AAB → IND403507AAA,1.25
IND384205AAA → IND384170AAA,1.25
IND382430AAB → IND384205AAA,1.25
IND571438AAB → IND571401AAA,1.25
IND614715AAA → IND614809AAA,1.25
IND495334AAB → IND491995AAB,1.25
IND000000ACA → IND144514AAA,1.2487179487179487
IND673632AAA → IND673104AAA,1.2486772486772488
IND263153AAB → IND263002AAA,1.2475247524752475
IND624001AAA → IND624703AAA,1.2428571428571429
IND423105AAA → IND423106AAA,1.241687979539642
IND560099AAB → IND560058AAD,1.241025641025641
IND626117AAA → IND626138AAA,1.24
IND134109AAA → IND160002AAC,1.2379310344827585
IND624619AAA → IND624601AAA,1.2307692307692308
IND384170AAA → IND384265AAB,1.2272727272727273
IND690548AAA → IND688009AAA,1.2272727272727273
IND723133AAA → IND723130AAA,1.2242424242424241
IND312001AAA → IND312601AAA,1.223474801061008
IND360510AAB → IND360530AAB,1.2222222222222223
IND184121AAA → IND184104AAA,1.2216117216117217
IND333028AAA → IND333502AAA,1.221526908635795
IND600056AAB → IND600076AAB,1.21875
IND501359AAE → IND505001AAB,1.2152298850574712
IND201301AAL → IND201307AAA,1.2142857142857144
IND335804AAD → IND335701AAA,1.2132034632034632
IND422011AAD → IND422103AAC,1.2108927108927108
IND303303AAA → IND322230AAA,1.2108333333333334
IND343001AAA → IND343029AAB,1.209090909090909
IND209101AAA → IND209111AAA,1.2086956521739132
IND363641AAA → IND363621AAB,1.2062937062937062
IND312601AAA → IND458664AAA,1.205128205128205
IND673027AAB → IND673104AAA,1.2037037037037037
IND413709AAA → IND423601AAA,1.2023809523809523
